Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
qmcA,2072,2847,0.4584184900557117,775,Unchanged,100000,4
ybbJ,542,944,0.8004940080079697,402,Unchanged,100000,4
cueR,905,855,-0.08199337219730746,-50,Unchanged,100000,4
ybaT,4897,3296,-0.5711819535255476,-1601,Unchanged,100000,4
glsA,2707,2125,-0.3492320463025373,-582,Unchanged,100000,4
copA,8910,9491,0.09113467014986153,581,Unchanged,100000,4
ybaQ,782,588,-0.411352452470988,-194,Unchanged,100000,4
ybaP,910,2226,1.290515142255901,1316,Unchanged,100000,4
ybaK,821,1051,0.3563085421843737,230,Unchanged,100000,4
ushA,3058,4611,0.5924912590511229,1553,Unchanged,100000,4
fsr,250,1988,2.991317756900199,1738,Unchanged,100000,4
ybaL,2669,5400,1.016660101796227,2731,Unchanged,100000,4
gsk,2047,3102,0.5996875840126802,1055,Unchanged,100000,4
aes,122,2060,4.0776912845076945,1938,Upregulated,100000,4
hemH,478,2308,2.271560700664734,1830,Unchanged,100000,4
adk,9547,2153,-2.1486991398140236,-7394,Unchanged,100000,4
htpG,15235,12864,-0.24405018839491935,-2371,Unchanged,100000,4
recR,3471,2292,-0.5987443210717411,-1179,Unchanged,100000,4
ybaB,2425,1321,-0.8763542807150246,-1104,Unchanged,100000,4
dnaX,3164,6854,1.1151965920463824,3690,Unchanged,100000,4
apt,1522,1568,0.042957200611662895,46,Unchanged,100000,4
ybaN,54,681,3.6566234858486024,627,Unchanged,100000,4
priC,592,1368,1.2083991492569481,776,Unchanged,100000,4
ybaM,23,51,1.1488633859144828,28,Unchanged,100000,4
mscK,2849,9773,1.7783458699855794,6924,Unchanged,100000,4
acrR,308,768,1.3181759600262548,460,Unchanged,100000,4
acrA,3209,3909,0.28467579500748336,700,Unchanged,100000,4
acrB,11104,11074,-0.0039030460478649926,-30,Unchanged,100000,4
tomB,118,224,0.9247118726957629,106,Unchanged,100000,4
hha,160,201,0.32912359629156634,41,Unchanged,100000,4
maa,325,1088,1.7431669333345226,763,Unchanged,100000,4
ylaC,190,787,2.0503642171765386,597,Unchanged,100000,4
pdeB,384,2214,2.527477006060396,1830,Unchanged,100000,4
ybaA,67,429,2.678744647041773,362,Unchanged,100000,4
ffs,2,6,1.584962500721156,4,Unchanged,100000,4
ybaZ,192,492,1.3575520046180838,300,Unchanged,100000,4
ybaY,1105,817,-0.4356383861331104,-288,Unchanged,100000,4
tesB,784,1422,0.858995905504207,638,Unchanged,100000,4
amtB,390,2511,2.686715999521889,2121,Unchanged,100000,4
glnK,18,403,4.484711027085655,385,Upregulated,100000,4
mdlB,374,3164,3.080639424585155,2790,Unchanged,100000,4
mdlA,487,3202,2.7169796304339147,2715,Unchanged,100000,4
decR,226,560,1.3091040545297787,334,Unchanged,100000,4
cof,159,1119,2.815111365692039,960,Unchanged,100000,4
ybaE,248,2614,3.397847115408558,2366,Unchanged,100000,4
queC,529,1094,1.048273110678531,565,Unchanged,100000,4
fadM,61,288,2.239187663879426,227,Unchanged,100000,4
ybaV,164,414,1.3359349528812416,250,Unchanged,100000,4
ppiD,6756,4998,-0.434818426714682,-1758,Unchanged,100000,4
hupB,11231,888,-3.6607829031649928,-10343,Unchanged,100000,4
lon,16664,12308,-0.4371383957071021,-4356,Unchanged,100000,4
clpX,17133,7366,-1.2178244880777658,-9767,Unchanged,100000,4
clpP,7476,2654,-1.4940981983749648,-4822,Unchanged,100000,4
tig,23630,7237,-1.7071559525913556,-16393,Unchanged,100000,4
bolA,1498,280,-2.4195388915137848,-1218,Unchanged,100000,4
yajG,2246,1235,-0.8628468859285612,-1011,Unchanged,100000,4
ampG,1180,2203,0.9006826354516795,1023,Unchanged,100000,4
cyoA,90,1251,3.797012977836145,1161,Unchanged,100000,4
cyoB,324,2943,3.1832218240557704,2619,Unchanged,100000,4
cyoC,88,694,2.9793602339409637,606,Unchanged,100000,4
cyoD,81,308,1.9269365378102767,227,Unchanged,100000,4
cyoE,338,1303,1.9467419322859503,965,Unchanged,100000,4
yajR,608,2110,1.7950997701509621,1502,Unchanged,100000,4
yajQ,6016,2713,-1.1489155193957714,-3303,Unchanged,100000,4
panE,1748,1690,-0.04868193833105162,-58,Unchanged,100000,4
yajL,1432,1063,-0.4298898957331517,-369,Unchanged,100000,4
thiI,3164,2925,-0.11331297511466266,-239,Unchanged,100000,4
xseB,1026,373,-1.4597831953518163,-653,Unchanged,100000,4
ispA,3515,2312,-0.6043832914592188,-1203,Unchanged,100000,4
dxs,3729,4300,0.2055478627031816,571,Unchanged,100000,4
yajO,1791,1975,0.1410873159658665,184,Unchanged,100000,4
pgpA,1451,1277,-0.18428899436402066,-174,Unchanged,100000,4
thiL,1102,1679,0.6074780063658725,577,Unchanged,100000,4
nusB,2820,1084,-1.3793304059322844,-1736,Unchanged,100000,4
ribE,1881,906,-1.05391689347696,-975,Unchanged,100000,4
ribD,2395,2657,0.14977257186696405,262,Unchanged,100000,4
nrdR,1299,1060,-0.29333716599731957,-239,Unchanged,100000,4
yajI,404,570,0.4966066263003092,166,Unchanged,100000,4
tsx,8516,2793,-1.608360376172344,-5723,Unchanged,100000,4
yajD,677,317,-1.0946729934355894,-360,Unchanged,100000,4
secF,3967,2681,-0.5652771781627194,-1286,Unchanged,100000,4
secD,7855,5854,-0.42418852977280813,-2001,Unchanged,100000,4
yajC,2403,817,-1.556428664984183,-1586,Unchanged,100000,4
tgt,2831,2499,-0.17996084781904326,-332,Unchanged,100000,4
queA,838,2284,1.4465405016634911,1446,Unchanged,100000,4
acpH,310,697,1.1688904405941856,387,Unchanged,100000,4
malZ,1538,3263,1.0851434841300376,1725,Unchanged,100000,4
proY,1340,2392,0.8359843888529702,1052,Unchanged,100000,4
brnQ,6619,3029,-1.1277716926731132,-3590,Unchanged,100000,4
phoR,294,2701,3.199605579672603,2407,Unchanged,100000,4
phoB,410,1412,1.7840442737657343,1002,Unchanged,100000,4
sbcD,800,2094,1.3881895371560837,1294,Unchanged,100000,4
sbcC,1553,6714,2.112114707310249,5161,Unchanged,100000,4
araJ,324,2030,2.647414009187914,1706,Unchanged,100000,4
mak,828,1859,1.1668240974201562,1031,Unchanged,100000,4
rdgC,3510,2217,-0.662862260324616,-1293,Unchanged,100000,4
ykiA,42,218,2.375866901998166,176,Unchanged,100000,4
ppnP,1151,423,-1.4441582650122806,-728,Unchanged,100000,4
aroM,322,1160,1.8489922119003175,838,Unchanged,100000,4
yaiA,130,174,0.4205756828202737,44,Unchanged,100000,4
aroL,673,1756,1.3836144349250412,1083,Unchanged,100000,4
yaiI,301,773,1.3607049271651455,472,Unchanged,100000,4
proC,2679,1822,-0.5561716220403283,-857,Unchanged,100000,4
dgcC,77,1721,4.482244841345302,1644,Upregulated,100000,4
psiF,173,295,0.7699429166124789,122,Unchanged,100000,4
phoA,803,3799,2.242147819147708,2996,Unchanged,100000,4
iraP,1126,493,-1.191547275702318,-633,Unchanged,100000,4
ddlA,3671,2020,-0.8618178214603903,-1651,Unchanged,100000,4
yaiZ,47,160,1.767339243209725,113,Unchanged,100000,4
yaiY,485,422,-0.20074174836730485,-63,Unchanged,100000,4
yaiW,1193,2233,0.9043892081272454,1040,Unchanged,100000,4
sbmA,416,2326,2.4831956633321264,1910,Unchanged,100000,4
ampH,937,2269,1.2759356560131505,1332,Unchanged,100000,4
iprA,15,310,4.369233809665719,295,Upregulated,100000,4
insE2,79,80,0.01814734671025952,1,Unchanged,100000,4
insF2,23,556,4.595379116666495,533,Upregulated,100000,4
hemB,2960,2919,-0.020122965014044487,-41,Unchanged,100000,4
tauD,64,1482,4.533329732305834,1418,Upregulated,100000,4
tauC,34,1582,5.5400710432224525,1548,Upregulated,100000,4
tauB,40,1135,4.826548487290915,1095,Upregulated,100000,4
tauA,20,2129,6.734032139564932,2109,Upregulated,100000,4
yaiS,7,580,6.372554167957331,573,Upregulated,100000,4
yaiP,61,1842,4.91632000852845,1781,Upregulated,100000,4
insD1,465,1296,1.478763096889231,831,Unchanged,100000,4
insC1,425,206,-1.0448185038418458,-219,Unchanged,100000,4
yaiO,70,1135,4.019193565233311,1065,Upregulated,100000,4
frmR,32,571,4.157346935362843,539,Upregulated,100000,4
frmA,348,3853,3.4688229748108217,3505,Unchanged,100000,4
frmB,57,1424,4.642843416801656,1367,Upregulated,100000,4
yaiL,674,815,0.27405146793658136,141,Unchanged,100000,4
mhpT,143,2410,4.074946094338935,2267,Upregulated,100000,4
mhpE,61,2177,5.15738835462532,2116,Upregulated,100000,4
mhpF,51,1802,5.142957953842043,1751,Upregulated,100000,4
mhpD,39,1386,5.151309323274965,1347,Upregulated,100000,4
mhpC,33,1868,5.822884620351209,1835,Upregulated,100000,4
mhpB,12,1865,7.279997414421444,1853,Upregulated,100000,4
mhpA,22,3827,7.442566567031198,3805,Upregulated,100000,4
mhpR,50,1819,5.185073637876762,1769,Upregulated,100000,4
lacI,971,2684,1.4668414707809911,1713,Unchanged,100000,4
lacZ,38115,24033,-0.6653421271462036,-14082,Unchanged,100000,4
lacY,2799,2464,-0.18390923087801353,-335,Unchanged,100000,4
lacA,2089,1009,-1.0498863179607512,-1080,Unchanged,100000,4
cynX,109,3069,4.815368605689558,2960,Upregulated,100000,4
cynS,55,731,3.732367882427778,676,Unchanged,100000,4
cynT,44,1523,5.113268607849995,1479,Upregulated,100000,4
cynR,204,2122,3.378783598943269,1918,Unchanged,100000,4
codA,13627,3555,-1.9385465211399973,-10072,Unchanged,100000,4
codB,16339,3201,-2.351725106555469,-13138,Unchanged,100000,4
prpE,84,5617,6.06326666479985,5533,Upregulated,100000,4
prpD,41,4370,6.735865559769877,4329,Upregulated,100000,4
prpC,27,2690,6.638502955280518,2663,Upregulated,100000,4
prpB,11,2420,7.78135971352466,2409,Upregulated,100000,4
prpR,36,3530,6.61552746671623,3494,Upregulated,100000,4
yahO,750,152,-2.302819271939658,-598,Unchanged,100000,4
yahN,85,1264,3.8943898120394014,1179,Unchanged,100000,4
yahM,12,170,3.8244284354165456,158,Unchanged,100000,4
yahL,23,627,4.768759676745026,604,Upregulated,100000,4
yahK,1614,2520,0.6427831551094985,906,Unchanged,100000,4
yahJ,1002,3537,1.8196437105057104,2535,Unchanged,100000,4
yahI,47,2160,5.522226745373193,2113,Upregulated,100000,4
yahG,92,3747,5.3479583062721,3655,Upregulated,100000,4
yahF,68,3626,5.7367003684938185,3558,Upregulated,100000,4
yahE,35,1183,5.078951341394822,1148,Upregulated,100000,4
yahD,81,639,2.9798221180623696,558,Unchanged,100000,4
yahC,23,879,5.2561573990863915,856,Upregulated,100000,4
yahB,192,1467,2.9336906549522337,1275,Unchanged,100000,4
pdeL,2092,2088,-0.0027611396770568656,-4,Unchanged,100000,4
betT,318,4523,3.8301813253470556,4205,Unchanged,100000,4
betI,305,1482,2.280664299855585,1177,Unchanged,100000,4
betB,866,4573,2.400701989080239,3707,Unchanged,100000,4
betA,494,4160,3.074000581443777,3666,Unchanged,100000,4
ykgH,5,283,5.82273014794452,278,Upregulated,100000,4
ykgG,153,1321,3.110026908554176,1168,Unchanged,100000,4
ykgF,427,2914,2.770692902444022,2487,Unchanged,100000,4
ykgE,77,1192,3.95238197976726,1115,Unchanged,100000,4
rclR,71,1419,4.320911754555869,1348,Upregulated,100000,4
rclA,543,1676,1.62599804589499,1133,Unchanged,100000,4
rclB,6,40,2.736965594166206,34,Unchanged,100000,4
rclC,43,599,3.8001474380866878,556,Unchanged,100000,4
ykgA,164,648,1.982297998266541,484,Unchanged,100000,4
insF1,30,351,3.548436624696042,321,Unchanged,100000,4
insE1,70,89,0.34645041402143123,19,Unchanged,100000,4
eaeH,10,1059,6.726558779104974,1049,Upregulated,100000,4
ykgM,6,105,4.129283016944966,99,Upregulated,100000,4
ykgL,11,35,1.669851398307669,24,Unchanged,100000,4
ecpR,193,312,0.6929451815941678,119,Unchanged,100000,4
ecpA,1126,873,-0.36715326845078944,-253,Unchanged,100000,4
ecpB,193,1083,2.4883604903402468,890,Unchanged,100000,4
ecpC,469,4713,3.328985853499976,4244,Unchanged,100000,4
ecpD,431,2405,2.480277119568306,1974,Unchanged,100000,4
ecpE,195,1016,2.381354373022555,821,Unchanged,100000,4
ykgJ,80,326,2.0268000593437154,246,Unchanged,100000,4
yagU,7525,1179,-2.674127863554664,-6346,Unchanged,100000,4
paoA,153,1570,3.3591610010863375,1417,Unchanged,100000,4
paoB,175,2281,3.7042396194798086,2106,Unchanged,100000,4
paoC,476,5693,3.5801556210832026,5217,Unchanged,100000,4
paoD,214,2674,3.643316763692206,2460,Unchanged,100000,4
intF,2685,3552,0.4037094934773309,867,Unchanged,100000,4
yagN,1014,572,-0.8259706002249511,-442,Unchanged,100000,4
yagM,18,256,3.8300749985576874,238,Unchanged,100000,4
yagL,29,285,3.296837113924532,256,Unchanged,100000,4
yagK,133,768,2.5296800652199667,635,Unchanged,100000,4
yagJ,170,1756,3.3686861933976564,1586,Unchanged,100000,4
insA3,35,320,3.192645077942396,285,Unchanged,100000,4
insB3,86,1523,4.146435471785194,1437,Upregulated,100000,4
argF,1092,5038,2.2058782658143885,3946,Unchanged,100000,4
xynR,739,2431,1.7179036238825778,1692,Unchanged,100000,4
yagH,1344,5885,2.130509277147046,4541,Unchanged,100000,4
yagG,917,4804,2.3892425121105796,3887,Unchanged,100000,4
yagF,553,6133,3.4712415654059843,5580,Unchanged,100000,4
yagE,247,2714,3.457837773834177,2467,Unchanged,100000,4
yagA,24,3061,6.994824828805835,3037,Upregulated,100000,4
yagB,140,454,1.6972654703459484,314,Unchanged,100000,4
insA2,49,420,3.0995356735509145,371,Unchanged,100000,4
insB2,137,1026,2.9047829326465275,889,Unchanged,100000,4
afuB,13,723,5.797412118810025,710,Upregulated,100000,4
afuC,73,2857,5.290460762056354,2784,Upregulated,100000,4
mmuM,922,2421,1.3927644235695986,1499,Unchanged,100000,4
mmuP,690,3402,2.3017148739978537,2712,Unchanged,100000,4
insH1,1717,3867,1.171324725080673,2150,Unchanged,100000,4
ykfC,398,2407,2.596395805930848,2009,Unchanged,100000,4
insI1,38,36,-0.07800251200127321,-2,Unchanged,100000,4
perR,105,1528,3.8631833103696263,1423,Unchanged,100000,4
ykfA,98,1401,3.83753139631561,1303,Unchanged,100000,4
yafZ,13,1392,6.742503777707636,1379,Upregulated,100000,4
yafY,26,405,3.9613383796308947,379,Unchanged,100000,4
ykfB,199,666,1.7427537465276133,467,Unchanged,100000,4
ykfF,25,264,3.400537929583729,239,Unchanged,100000,4
yafX,193,841,2.123504952987064,648,Unchanged,100000,4
ykfG,30,753,4.649615459063409,723,Upregulated,100000,4
yafW,29,438,3.9168060644736014,409,Unchanged,100000,4
ykfI,13,288,4.46948528330122,275,Upregulated,100000,4
proA,4837,3447,-0.48877123907859327,-1390,Unchanged,100000,4
proB,4802,3678,-0.3847139238184788,-1124,Unchanged,100000,4
phoE,29,1090,5.232131424536717,1061,Upregulated,100000,4
crl,1340,5219,1.961540401275384,3879,Unchanged,100000,4
frsA,2630,2974,0.1773418478727541,344,Unchanged,100000,4
gpt,2604,538,-2.2750513706090114,-2066,Unchanged,100000,4
pepD,16229,5064,-1.6802247966312664,-11165,Unchanged,100000,4
prfH,13,644,5.630477159973525,631,Upregulated,100000,4
ykfJ,1,74,6.20945336562895,73,Upregulated,100000,4
yafP,55,337,2.6152450676571988,282,Unchanged,100000,4
yafO,81,303,1.9033239805883262,222,Unchanged,100000,4
yafN,129,210,0.7030182622428686,81,Unchanged,100000,4
dinB,1003,2105,1.0694986273415776,1102,Unchanged,100000,4
lafU,62,898,3.8563753243542718,836,Unchanged,100000,4
lfhA,70,2642,5.238131734301861,2572,Upregulated,100000,4
rayT,213,419,0.9760968134735133,206,Unchanged,100000,4
yafL,92,957,3.3788131584290126,865,Unchanged,100000,4
dinJ,620,294,-1.0764520604378731,-326,Unchanged,100000,4
yafQ,299,177,-0.7563961241151075,-122,Unchanged,100000,4
ldtF,1510,934,-0.6930540945027793,-576,Unchanged,100000,4
yafJ,1260,1166,-0.11185594518678231,-94,Unchanged,100000,4
gmhA,3326,1753,-0.923962172527731,-1573,Unchanged,100000,4
fadE,380,4336,3.512293433022924,3956,Unchanged,100000,4
ivy,29038,2907,-3.3203391141626644,-26131,Unchanged,100000,4
yafV,755,1097,0.5390149761907516,342,Unchanged,100000,4
yafU,2,115,5.845490050944375,113,Upregulated,100000,4
yafT,39,546,3.807354922057604,507,Unchanged,100000,4
dnaQ,1774,1192,-0.5736217738389024,-582,Unchanged,100000,4
rnhA,404,533,0.39978024000738116,129,Unchanged,100000,4
yafS,498,701,0.4932687019425422,203,Unchanged,100000,4
gloB,457,575,0.33136779077366796,118,Unchanged,100000,4
mltD,6965,2992,-1.2190131776009787,-3973,Unchanged,100000,4
yafE,268,588,1.133583154378592,320,Unchanged,100000,4
yafD,2492,1788,-0.4789573318406841,-704,Unchanged,100000,4
yafC,561,1334,1.2496859905757922,773,Unchanged,100000,4
dkgB,225,648,1.5260688116675876,423,Unchanged,100000,4
gmhB,710,586,-0.2769183599697965,-124,Unchanged,100000,4
metN,10879,2560,-2.0873302345090456,-8319,Unchanged,100000,4
metI,4930,1454,-1.7615603773456796,-3476,Unchanged,100000,4
metQ,21292,2202,-3.273425097361117,-19090,Unchanged,100000,4
rcsF,1432,673,-1.0893530826539393,-759,Unchanged,100000,4
trmO,1062,1145,0.10856383218015271,83,Unchanged,100000,4
proS,10167,4531,-1.1659926466917614,-5636,Unchanged,100000,4
yaeF,61,896,3.876617584494718,835,Unchanged,100000,4
nlpE,768,1121,0.5456080620842706,353,Unchanged,100000,4
arfB,333,619,0.8944172321430025,286,Unchanged,100000,4
yaeQ,566,989,0.8051684679272285,423,Unchanged,100000,4
rof,1094,336,-1.7030796000137962,-758,Unchanged,100000,4
tilS,1674,2348,0.4881328805597085,674,Unchanged,100000,4
yaeR,330,418,0.3410369178350669,88,Unchanged,100000,4
ldcC,1860,3413,0.8757377931034717,1553,Unchanged,100000,4
accA,5631,2604,-1.112661702386395,-3027,Unchanged,100000,4
dnaE,6065,7506,0.30753664487910326,1441,Unchanged,100000,4
rnhB,1058,1287,0.282672426106676,229,Unchanged,100000,4
lpxB,3900,3379,-0.20687777347317152,-521,Unchanged,100000,4
lpxA,5579,3083,-0.8556716619409007,-2496,Unchanged,100000,4
fabZ,3247,1462,-1.1511640733336508,-1785,Unchanged,100000,4
lpxD,22317,4821,-2.2107387686637288,-17496,Unchanged,100000,4
skp,13479,2175,-2.6316261616211416,-11304,Unchanged,100000,4
bamA,23333,8136,-1.5199802269520264,-15197,Unchanged,100000,4
rseP,7681,3889,-0.9818949148622766,-3792,Unchanged,100000,4
cdsA,3120,1808,-0.7871513513344228,-1312,Unchanged,100000,4
uppS,3244,1321,-1.2961433529704454,-1923,Unchanged,100000,4
dxr,1423,2224,0.644221126197025,801,Unchanged,100000,4
frr,9176,2046,-2.1650592462704963,-7130,Unchanged,100000,4
pyrH,6446,2314,-1.4780153239520553,-4132,Unchanged,100000,4
tsf,26993,6595,-2.033140762144993,-20398,Unchanged,100000,4
rpsB,49068,9015,-2.4443830719278177,-40053,Unchanged,100000,4
map,3894,1640,-1.2475570692148488,-2254,Unchanged,100000,4
glnD,3717,4862,0.3874112051669712,1145,Unchanged,100000,4
dapD,9718,3613,-1.4274621776848422,-6105,Unchanged,100000,4
yaeI,218,969,2.152168530638155,751,Unchanged,100000,4
yaeH,1102,437,-1.3344190390705593,-665,Unchanged,100000,4
cdaR,234,1737,2.8920173191269885,1503,Unchanged,100000,4
degP,8840,7139,-0.3083243676423581,-1701,Unchanged,100000,4
dgt,1210,2212,0.8703443380727502,1002,Unchanged,100000,4
mtn,2775,2447,-0.18147367004544102,-328,Unchanged,100000,4
btuF,455,1461,1.6830177277174398,1006,Unchanged,100000,4
yadS,192,945,2.299208018387279,753,Unchanged,100000,4
erpA,1638,749,-1.1288977331822576,-889,Unchanged,100000,4
clcA,1423,3073,1.1107121050664799,1650,Unchanged,100000,4
hemL,6309,4937,-0.35377670571183883,-1372,Unchanged,100000,4
fhuB,289,4831,4.063180454931398,4542,Upregulated,100000,4
fhuD,183,1865,3.349260076858558,1682,Unchanged,100000,4
fhuC,240,1911,2.993221467368938,1671,Unchanged,100000,4
fhuA,812,4226,2.3797411347497643,3414,Unchanged,100000,4
mrcB,3223,6379,0.9849260901198685,3156,Unchanged,100000,4
hrpB,2277,6513,1.516187935199678,4236,Unchanged,100000,4
thpR,338,842,1.3167969867842118,504,Unchanged,100000,4
sfsA,796,1123,0.4965175918569524,327,Unchanged,100000,4
dksA,5898,1898,-1.6357458300406276,-4000,Unchanged,100000,4
gluQ,257,1532,2.575576032731079,1275,Unchanged,100000,4
pcnB,7003,4320,-0.6969417750889682,-2683,Unchanged,100000,4
folK,364,621,0.7706548180217851,257,Unchanged,100000,4
yadN,7,534,6.25334100962995,527,Upregulated,100000,4
yadV,8,686,6.422064766172812,678,Upregulated,100000,4
htrE,90,2363,4.714550817644172,2273,Upregulated,100000,4
yadM,45,400,3.15200309344505,355,Unchanged,100000,4
yadL,68,365,2.4242898125170402,297,Unchanged,100000,4
yadK,19,312,4.037474705418663,293,Upregulated,100000,4
yadC,68,607,3.1580898650053424,539,Unchanged,100000,4
panB,7600,4583,-0.7297071328439977,-3017,Unchanged,100000,4
panC,9902,4616,-1.1010767253166782,-5286,Unchanged,100000,4
rpnC,118,1048,3.150779952175609,930,Unchanged,100000,4
panD,3277,590,-2.4735888132935564,-2687,Unchanged,100000,4
yadE,379,1857,2.2927040617643293,1478,Unchanged,100000,4
yadI,187,516,1.4643327955356173,329,Unchanged,100000,4
yadH,773,1126,0.5426665081553823,353,Unchanged,100000,4
yadG,974,1747,0.8428859308344173,773,Unchanged,100000,4
can,1783,1054,-0.7584318359877802,-729,Unchanged,100000,4
hpt,1728,1087,-0.6687512771361593,-641,Unchanged,100000,4
gcd,365,4715,3.6912894017950793,4350,Unchanged,100000,4
cueO,1526,2906,0.9292797407983108,1380,Unchanged,100000,4
yacC,374,449,0.26367717485351017,75,Unchanged,100000,4
speE,3965,2539,-0.6430604709438351,-1426,Unchanged,100000,4
speD,5051,1945,-1.3767988865576484,-3106,Unchanged,100000,4
yacL,367,499,0.44325975249404775,132,Unchanged,100000,4
acnB,11551,12248,0.08452843305444614,697,Unchanged,100000,4
yacH,108,3410,4.980668521748067,3302,Upregulated,100000,4
lpd,4924,9621,0.9663560926783457,4697,Unchanged,100000,4
aceF,3333,15117,2.1812786395806607,11784,Unchanged,100000,4
aceE,4427,20500,2.2112226311823053,16073,Unchanged,100000,4
pdhR,214,3051,3.833599478177509,2837,Unchanged,100000,4
aroP,1341,3309,1.303086054408065,1968,Unchanged,100000,4
ampE,966,1616,0.7423321039160216,650,Unchanged,100000,4
ampD,585,977,0.7399219374976185,392,Unchanged,100000,4
nadC,880,1755,0.9958956016672635,875,Unchanged,100000,4
ppdD,6,668,6.798741791752896,662,Upregulated,100000,4
hofB,207,2662,3.6848078984125667,2455,Unchanged,100000,4
hofC,144,2558,4.150875547439325,2414,Upregulated,100000,4
guaC,8293,2263,-1.8736575077294848,-6030,Unchanged,100000,4
coaE,500,1018,1.0257375614136082,518,Unchanged,100000,4
zapD,1011,1439,0.5092835948372834,428,Unchanged,100000,4
yacG,75,157,1.0658020583957462,82,Unchanged,100000,4
mutT,74,281,1.9249729545919763,207,Unchanged,100000,4
secA,8479,11743,0.46983499204021323,3264,Unchanged,100000,4
secM,1363,1227,-0.15165031314230443,-136,Unchanged,100000,4
lpxC,40225,24484,-0.716253147691607,-15741,Unchanged,100000,4
ftsZ,22718,8607,-1.4002534575093086,-14111,Unchanged,100000,4
ftsA,5696,4396,-0.37375776001716665,-1300,Unchanged,100000,4
ftsQ,3490,2794,-0.3208950156875514,-696,Unchanged,100000,4
ddlB,5291,3034,-0.8023193321603057,-2257,Unchanged,100000,4
murC,6363,4643,-0.45464984068504954,-1720,Unchanged,100000,4
murG,3622,2956,-0.2931402768040169,-666,Unchanged,100000,4
ftsW,3563,3704,0.05599161512693684,141,Unchanged,100000,4
murD,5300,4248,-0.31920859353377024,-1052,Unchanged,100000,4
mraY,3504,2775,-0.3365150034763427,-729,Unchanged,100000,4
murF,6004,4034,-0.573712893007727,-1970,Unchanged,100000,4
murE,7043,4850,-0.5382053354274857,-2193,Unchanged,100000,4
ftsI,3873,4417,0.18961533101180636,544,Unchanged,100000,4
ftsL,783,608,-0.3649409838474552,-175,Unchanged,100000,4
rsmH,5264,3646,-0.5298449276961072,-1618,Unchanged,100000,4
mraZ,2814,1921,-0.5507648095710056,-893,Unchanged,100000,4
cra,4031,3394,-0.24815121830841616,-637,Unchanged,100000,4
ilvH,1567,1606,0.03546671304473432,39,Unchanged,100000,4
ilvI,6468,6503,0.007785744966595214,35,Unchanged,100000,4
leuO,356,1323,1.8938639153122792,967,Unchanged,100000,4
leuL,1,1,0.0,0,Unchanged,100000,4
leuA,9070,4953,-0.8727999297814705,-4117,Unchanged,100000,4
leuB,9512,3489,-1.4469351175512815,-6023,Unchanged,100000,4
leuC,13063,5585,-1.225857073092109,-7478,Unchanged,100000,4
leuD,4945,1867,-1.4052485934202712,-3078,Unchanged,100000,4
setA,654,2432,1.894780687945503,1778,Unchanged,100000,4
sgrR,629,4527,2.8474233843685504,3898,Unchanged,100000,4
thiB,676,2262,1.7425037777076362,1586,Unchanged,100000,4
thiP,254,3743,3.8812946461277957,3489,Unchanged,100000,4
thiQ,147,1537,3.3862291048544066,1390,Unchanged,100000,4
yabI,336,1797,2.4190572707311815,1461,Unchanged,100000,4
araC,558,2223,1.9941709211978025,1665,Unchanged,100000,4
araB,96,4012,5.385143389891025,3916,Upregulated,100000,4
araA,169,3659,4.436354264056903,3490,Upregulated,100000,4
araD,34,1458,5.422312163076597,1424,Upregulated,100000,4
polB,1148,4883,2.0886451359617757,3735,Unchanged,100000,4
rapA,1702,6270,1.8812344060034387,4568,Unchanged,100000,4
rluA,323,1135,1.8130862274843524,812,Unchanged,100000,4
djlA,683,1745,1.353269552806924,1062,Unchanged,100000,4
lptD,15687,8100,-0.9535756629086479,-7587,Unchanged,100000,4
surA,9386,5589,-0.7479202853654693,-3797,Unchanged,100000,4
pdxA,2187,2558,0.22606304383354378,371,Unchanged,100000,4
rsmA,3304,2135,-0.6299776169115925,-1169,Unchanged,100000,4
apaG,1093,832,-0.3936379675308125,-261,Unchanged,100000,4
apaH,1602,1895,0.2423237006497438,293,Unchanged,100000,4
folA,663,764,0.2045637679231608,101,Unchanged,100000,4
kefC,818,4462,2.4475177653023916,3644,Unchanged,100000,4
kefF,220,912,2.0515303006400822,692,Unchanged,100000,4
yaaU,31,2853,6.524067721194845,2822,Upregulated,100000,4
fixX,5,294,5.877744249949002,289,Upregulated,100000,4
fixC,46,2992,6.023332503830623,2946,Upregulated,100000,4
fixB,59,2155,5.190829104614619,2096,Upregulated,100000,4
fixA,58,1677,4.853685978436774,1619,Upregulated,100000,4
caiT,36,2922,6.3428154613611865,2886,Upregulated,100000,4
caiA,466,2368,2.3452672209746694,1902,Unchanged,100000,4
caiB,244,2260,3.211369719739664,2016,Unchanged,100000,4
caiC,312,2861,3.196901563460935,2549,Unchanged,100000,4
caiD,56,1653,4.883516087234709,1597,Upregulated,100000,4
caiE,49,1168,4.575114714764809,1119,Upregulated,100000,4
caiF,2125,1004,-1.0817035719616543,-1121,Unchanged,100000,4
carB,87261,11084,-2.976858390979492,-76177,Unchanged,100000,4
carA,39642,3752,-3.4012980175830543,-35890,Unchanged,100000,4
dapB,2670,1893,-0.4961653308712111,-777,Unchanged,100000,4
rihC,369,2201,2.576466423831161,1832,Unchanged,100000,4
