Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
yhjD,1063,1813,0.7702373282130534,750,Unchanged,1000,5
rcdB,615,1504,1.2901462514510351,889,Unchanged,1000,5
yhjB,72,636,3.142957953842043,564,Unchanged,1000,5
treF,1655,3234,0.9664884617790815,1579,Upregulated,1000,5
ccp,626,2106,1.7502708740930986,1480,Upregulated,1000,5
gadA,84374,2314,-5.188337728783573,-82060,Downregulated,1000,5
gadX,7380,635,-3.5387923192882305,-6745,Downregulated,1000,5
gadW,1920,597,-1.6853034743437136,-1323,Downregulated,1000,5
mdtF,23634,5264,-2.1666324285999576,-18370,Downregulated,1000,5
mdtE,10863,1846,-2.5569481245515595,-9017,Downregulated,1000,5
gadE,8655,52,-7.378878386112909,-8603,Downregulated,1000,5
hdeD,19860,681,-4.866067014403665,-19179,Downregulated,1000,5
hdeA,47430,300,-7.304693557471008,-47130,Downregulated,1000,5
hdeB,21226,176,-6.914113284587107,-21050,Downregulated,1000,5
yhiD,1758,442,-1.9918167957519726,-1316,Downregulated,1000,5
dctR,778,294,-1.4039540001498274,-484,Unchanged,1000,5
slp,18758,480,-5.288327798153594,-18278,Downregulated,1000,5
insH11,2861,6302,1.1392902566943568,3441,Upregulated,1000,5
yhiS,30,1163,5.276744785864699,1133,Upregulated,1000,5
arsC,73,546,2.9029325820398353,473,Unchanged,1000,5
arsB,114,2219,4.28280393803227,2105,Upregulated,1000,5
arsR,52,495,3.25084499682588,443,Unchanged,1000,5
gor,3774,2762,-0.4503811033423945,-1012,Downregulated,1000,5
rlmJ,707,1402,0.9877042292012244,695,Unchanged,1000,5
prlC,5483,5545,0.01622198675227321,62,Unchanged,1000,5
rsmJ,413,1425,1.786748232520021,1012,Upregulated,1000,5
dtpB,380,2238,2.5581387126454462,1858,Upregulated,1000,5
uspA,13688,2505,-2.4500291564068424,-11183,Downregulated,1000,5
uspB,357,352,-0.020348645391802367,-5,Unchanged,1000,5
pitA,5346,3507,-0.6082224069902658,-1839,Downregulated,1000,5
yhiN,643,2561,1.993816610269521,1918,Upregulated,1000,5
yhiM,3659,1478,-1.3078031461929363,-2181,Downregulated,1000,5
yhiJ,177,922,2.3810173903463405,745,Unchanged,1000,5
yhiI,3338,4509,0.433823555274922,1171,Upregulated,1000,5
rbbA,5282,9113,0.7868417659846224,3831,Upregulated,1000,5
yhhJ,1056,3283,1.6364049152145272,2227,Upregulated,1000,5
yhhI,45,1287,4.837943241891027,1242,Upregulated,1000,5
yhhH,12,43,1.8413022539809418,31,Unchanged,1000,5
rhsB,323,9201,4.832184597294251,8878,Upregulated,1000,5
nikR,249,865,1.7965543904560062,616,Unchanged,1000,5
nikE,172,2038,3.566673581463716,1866,Upregulated,1000,5
nikD,159,1933,3.6037429669268803,1774,Upregulated,1000,5
nikC,118,2243,4.248570855724431,2125,Upregulated,1000,5
nikB,152,2281,3.907523217868552,2129,Upregulated,1000,5
nikA,585,4397,2.9100110027418804,3812,Upregulated,1000,5
acpT,303,1152,1.9267510179693614,849,Unchanged,1000,5
yhhT,245,2363,3.269765974971276,2118,Upregulated,1000,5
yhhS,753,3765,2.321928094887362,3012,Upregulated,1000,5
dcrB,2236,1765,-0.3412520046846474,-471,Unchanged,1000,5
yhhQ,321,1525,2.248164040215308,1204,Upregulated,1000,5
tusA,421,386,-0.12521938579831574,-35,Unchanged,1000,5
zntA,3321,8642,1.3797475080870254,5321,Upregulated,1000,5
yhhN,1888,1916,0.021238796374339088,28,Unchanged,1000,5
yhhM,339,570,0.7496766459157601,231,Unchanged,1000,5
yhhL,50,302,2.594548549550354,252,Unchanged,1000,5
rsmD,412,1156,1.4884251553174606,744,Unchanged,1000,5
ftsY,2698,5500,1.0275412703511169,2802,Upregulated,1000,5
ftsE,1354,2543,0.9093037231151095,1189,Upregulated,1000,5
ftsX,2279,3607,0.6623984985222731,1328,Upregulated,1000,5
rpoH,8677,7277,-0.2538525184568444,-1400,Downregulated,1000,5
livJ,931,5040,2.436570660828485,4109,Upregulated,1000,5
panZ,261,666,1.3514723705013778,405,Unchanged,1000,5
livK,1281,3323,1.375215817350385,2042,Upregulated,1000,5
livH,460,2082,2.178264302355042,1622,Upregulated,1000,5
livM,750,3537,2.2375637183176758,2787,Upregulated,1000,5
livG,384,1971,2.3597495603223297,1587,Upregulated,1000,5
livF,367,1917,2.3849983688249377,1550,Upregulated,1000,5
ugpB,66,3358,5.668992395578576,3292,Upregulated,1000,5
ugpA,14,1800,7.006426269159433,1786,Upregulated,1000,5
ugpE,16,1914,6.902375114486025,1898,Upregulated,1000,5
ugpC,224,3157,3.816983623255381,2933,Upregulated,1000,5
ugpQ,405,1696,2.0661423567912123,1291,Upregulated,1000,5
yhhA,691,681,-0.02103091237618736,-10,Unchanged,1000,5
ggt,726,4134,2.5094969354296968,3408,Upregulated,1000,5
yrhB,29,196,2.756728848987636,167,Unchanged,1000,5
insB6,27,582,4.429987840744816,555,Unchanged,1000,5
insA6,19,138,2.8605969433345835,119,Unchanged,1000,5
yrhA,64,1403,4.454299293619899,1339,Upregulated,1000,5
yhhZ,7,378,5.754887502163468,371,Unchanged,1000,5
yhhY,429,721,0.7490216117412769,292,Unchanged,1000,5
yhhX,2696,2337,-0.20616276239903314,-359,Unchanged,1000,5
yhhW,680,1364,1.0042369928864707,684,Unchanged,1000,5
gntR,1344,2156,0.6818240399737453,812,Unchanged,1000,5
gntK,215,998,2.2147031557478,783,Unchanged,1000,5
yhgN,306,1086,1.8274205451117096,780,Unchanged,1000,5
asd,23151,4703,-2.299421274271237,-18448,Downregulated,1000,5
glgB,28851,8488,-1.7651247633993101,-20363,Downregulated,1000,5
glgX,13428,6106,-1.13694494749077,-7322,Downregulated,1000,5
glgC,8727,4002,-1.1247646299157215,-4725,Downregulated,1000,5
glgA,10568,4664,-1.1800626780463312,-5904,Downregulated,1000,5
glgP,16457,6670,-1.3029426996386781,-9787,Downregulated,1000,5
yzgL,47,115,1.2909011992667379,68,Unchanged,1000,5
glpD,30707,17890,-0.7794141839751701,-12817,Downregulated,1000,5
glpE,324,612,0.9175378398080271,288,Unchanged,1000,5
glpG,1232,2371,0.9444934067871066,1139,Upregulated,1000,5
glpR,657,2284,1.7975973750405132,1627,Upregulated,1000,5
rtcR,143,4617,5.0128686802709765,4474,Upregulated,1000,5
rtcB,370,3291,3.152928850608037,2921,Upregulated,1000,5
malT,10083,14588,0.5328571563069545,4505,Upregulated,1000,5
malP,5521,6437,0.22145886771777157,916,Unchanged,1000,5
malQ,4684,5326,0.18531135270939908,642,Unchanged,1000,5
gntT,1015,3421,1.7529383766953612,2406,Upregulated,1000,5
nfuA,2759,1924,-0.520036657583231,-835,Unchanged,1000,5
yhgH,629,1596,1.3433287293430567,967,Unchanged,1000,5
bioH,668,1764,1.4009305530834684,1096,Upregulated,1000,5
rpnA,177,1433,3.0172173441791483,1256,Upregulated,1000,5
feoC,56,215,1.9408379275318561,159,Unchanged,1000,5
feoB,2414,5919,1.2939277806896936,3505,Upregulated,1000,5
feoA,72,142,0.9798221180623697,70,Unchanged,1000,5
yhgF,6540,7440,0.18601198560994894,900,Unchanged,1000,5
greB,449,909,1.01756484945296,460,Unchanged,1000,5
ompR,1923,2016,0.06813687616001932,93,Unchanged,1000,5
envZ,1475,3630,1.299254593746547,2155,Upregulated,1000,5
pck,8165,6843,-0.25482393841576373,-1322,Downregulated,1000,5
yhgE,711,2977,2.065937756618621,2266,Upregulated,1000,5
hslO,1596,2535,0.667525095668357,939,Unchanged,1000,5
hslR,435,945,1.1192989283723445,510,Unchanged,1000,5
yrfG,707,1153,0.705610392842373,446,Unchanged,1000,5
igaA,1772,5675,1.6792417885106214,3903,Upregulated,1000,5
nudE,580,1060,0.8699394594356271,480,Unchanged,1000,5
mrcA,1704,6041,1.8258620510107209,4337,Upregulated,1000,5
hofM,105,1517,3.852759852580911,1412,Upregulated,1000,5
hofN,39,875,4.487736987857443,836,Unchanged,1000,5
hofO,34,698,4.359620384959313,664,Unchanged,1000,5
hofP,36,553,3.9412106687923947,517,Unchanged,1000,5
hofQ,161,2253,3.806714720120811,2092,Upregulated,1000,5
aroK,3467,1619,-1.0985848509002676,-1848,Downregulated,1000,5
aroB,5938,3294,-0.8501365382603008,-2644,Downregulated,1000,5
damX,6548,4044,-0.6952713245711387,-2504,Downregulated,1000,5
dam,905,1159,0.3568908690359041,254,Unchanged,1000,5
rpe,2973,1410,-1.0762243006214884,-1563,Downregulated,1000,5
gph,2327,1466,-0.6665861072715368,-861,Unchanged,1000,5
trpS,5478,2391,-1.1960351359937502,-3087,Downregulated,1000,5
yhfZ,213,1677,2.976957353338508,1464,Upregulated,1000,5
yhfY,42,335,2.9956998625663744,293,Unchanged,1000,5
yhfX,59,2288,5.277228287416548,2229,Upregulated,1000,5
yhfW,50,2553,5.674121632632394,2503,Upregulated,1000,5
php,52,1707,5.036807624886646,1655,Upregulated,1000,5
yhfU,23,377,4.034858757211651,354,Unchanged,1000,5
yhfT,140,3035,4.438197784198078,2895,Upregulated,1000,5
yhfS,110,2446,4.474848975002727,2336,Upregulated,1000,5
frlR,517,1397,1.4340958350945283,880,Unchanged,1000,5
frlD,136,1943,3.8366073443350053,1807,Upregulated,1000,5
frlB,61,1723,4.819969648662062,1662,Upregulated,1000,5
frlA,19,2478,7.027032958697016,2459,Upregulated,1000,5
yhfL,5,10,1.0,5,Unchanged,1000,5
cysG,1554,2510,0.6917008604304243,956,Unchanged,1000,5
nirC,657,1034,0.6542709099926051,377,Unchanged,1000,5
nirD,656,394,-0.7355001851617075,-262,Unchanged,1000,5
nirB,10239,5867,-0.8033799231486566,-4372,Downregulated,1000,5
tsgA,224,1621,2.8553134534599374,1397,Upregulated,1000,5
ppiA,1448,1023,-0.5012554573378766,-425,Unchanged,1000,5
yhfG,38,34,-0.1604646721932461,-4,Unchanged,1000,5
fic,842,660,-0.3513542088205804,-182,Unchanged,1000,5
pabA,146,719,2.300023401559281,573,Unchanged,1000,5
argD,1848,6525,1.8200131449285517,4677,Upregulated,1000,5
yhfK,1403,2709,0.9492453845821154,1306,Upregulated,1000,5
crp,6168,1746,-1.8207492062855943,-4422,Downregulated,1000,5
yhfA,1356,527,-1.3634823114991292,-829,Unchanged,1000,5
prkB,1319,1280,-0.043300754364182376,-39,Unchanged,1000,5
yheU,93,68,-0.45169596985769195,-25,Unchanged,1000,5
yheT,1403,1497,0.0935592124385177,94,Unchanged,1000,5
yheS,3561,3585,0.009690683226204215,24,Unchanged,1000,5
kefG,71,510,2.844606317354176,439,Unchanged,1000,5
kefB,229,2317,3.338838540767878,2088,Upregulated,1000,5
slyD,10267,2496,-2.040324850873917,-7771,Downregulated,1000,5
slyX,499,96,-2.3779335046161045,-403,Unchanged,1000,5
fkpA,5129,1554,-1.7226910675696074,-3575,Downregulated,1000,5
yheO,2832,1316,-1.1056617763477559,-1516,Downregulated,1000,5
tusD,1063,721,-0.5600704322902822,-342,Unchanged,1000,5
tusC,439,369,-0.250600123474962,-70,Unchanged,1000,5
tusB,318,223,-0.5119830553640508,-95,Unchanged,1000,5
rpsL,12880,2267,-2.5062762972611936,-10613,Downregulated,1000,5
rpsG,40203,8973,-2.16364084490506,-31230,Downregulated,1000,5
fusA,259693,76012,-1.772508027192603,-183681,Downregulated,1000,5
tufA,160805,46439,-1.79190345454288,-114366,Downregulated,1000,5
chiA,831,2716,1.7085630974743873,1885,Upregulated,1000,5
bfd,22,34,0.6280312226130421,12,Unchanged,1000,5
bfr,3471,318,-3.4482526945442906,-3153,Downregulated,1000,5
gspO,53,459,3.1144298888506086,406,Unchanged,1000,5
gspM,31,274,3.1438357725736514,243,Unchanged,1000,5
gspL,78,964,3.6274871173677132,886,Unchanged,1000,5
gspK,37,703,4.247927513443585,666,Unchanged,1000,5
gspJ,16,389,4.603626344986192,373,Unchanged,1000,5
gspI,9,213,4.564784618783526,204,Unchanged,1000,5
gspH,16,345,4.430452551665532,329,Unchanged,1000,5
gspG,8,222,4.794415866350106,214,Unchanged,1000,5
gspF,51,1045,4.356861884996749,994,Unchanged,1000,5
gspE,44,1138,4.692853223669284,1094,Upregulated,1000,5
gspD,161,1577,3.2920500666758934,1416,Upregulated,1000,5
gspC,25,343,3.7782085763980877,318,Unchanged,1000,5
gspA,50,1087,4.442280035252584,1037,Upregulated,1000,5
gspB,54,179,1.728928275100788,125,Unchanged,1000,5
rpsJ,10057,3779,-1.4121235901216238,-6278,Downregulated,1000,5
rplC,42078,15345,-1.455297488040335,-26733,Downregulated,1000,5
rplD,31887,10386,-1.618328241472831,-21501,Downregulated,1000,5
rplW,8356,3575,-1.224869250513994,-4781,Downregulated,1000,5
rplB,39272,12341,-1.6700417699882626,-26931,Downregulated,1000,5
rpsS,11292,3428,-1.7198620193371932,-7864,Downregulated,1000,5
rplV,5558,1516,-1.8742960810294704,-4042,Downregulated,1000,5
rpsC,44308,14383,-1.6232025832147647,-29925,Downregulated,1000,5
rplP,22826,6892,-1.7276834589420342,-15934,Downregulated,1000,5
rpmC,3854,1490,-1.3710442409461971,-2364,Downregulated,1000,5
rpsQ,9771,1997,-2.2906718876730867,-7774,Downregulated,1000,5
rplN,31865,7634,-2.061461569083948,-24231,Downregulated,1000,5
rplX,12642,2961,-2.0940683243609084,-9681,Downregulated,1000,5
rplE,55153,19803,-1.4777203582025369,-35350,Downregulated,1000,5
rpsN,16351,6471,-1.337318288921691,-9880,Downregulated,1000,5
rpsH,20946,9110,-1.2011518035844966,-11836,Downregulated,1000,5
rplF,39469,15343,-1.3631393680768504,-24126,Downregulated,1000,5
rplR,16562,6565,-1.3350099846171433,-9997,Downregulated,1000,5
rpsE,31390,10710,-1.5513465488318592,-20680,Downregulated,1000,5
rpmD,1969,803,-1.2939912183842393,-1166,Downregulated,1000,5
rplO,38072,15326,-1.3127491487962615,-22746,Downregulated,1000,5
secY,81723,25549,-1.677475340973498,-56174,Downregulated,1000,5
rpmJ,14,8,-0.8073549220576042,-6,Unchanged,1000,5
rpsM,22470,6025,-1.8989669780625833,-16445,Downregulated,1000,5
rpsK,20635,6328,-1.705271933421605,-14307,Downregulated,1000,5
rpsD,39080,11165,-1.8074472161459116,-27915,Downregulated,1000,5
rpoA,81897,23791,-1.783394691518744,-58106,Downregulated,1000,5
rplQ,10483,1884,-2.476180772934456,-8599,Downregulated,1000,5
yhdN,514,336,-0.6133071264151178,-178,Unchanged,1000,5
zntR,422,374,-0.1742047288195484,-48,Unchanged,1000,5
mscL,1527,334,-2.192780054322799,-1193,Downregulated,1000,5
trkA,1754,1350,-0.3776893405065398,-404,Unchanged,1000,5
rsmB,1846,1650,-0.16193652851259613,-196,Unchanged,1000,5
fmt,2838,1732,-0.7124356593338266,-1106,Downregulated,1000,5
def,1586,634,-1.322838025564571,-952,Unchanged,1000,5
smg,2402,915,-1.3923925025342294,-1487,Downregulated,1000,5
yrdD,1185,647,-0.8730494417931141,-538,Unchanged,1000,5
tsaC,588,550,-0.09638453642434239,-38,Unchanged,1000,5
aroE,882,771,-0.19404779564248634,-111,Unchanged,1000,5
yrdB,113,102,-0.1477536204436922,-11,Unchanged,1000,5
yrdA,1919,639,-1.586466875248386,-1280,Downregulated,1000,5
yhdZ,82,517,2.6564684656968507,435,Unchanged,1000,5
yhdY,42,886,4.398845465776258,844,Unchanged,1000,5
yhdX,40,807,4.334496768390418,767,Unchanged,1000,5
yhdW,87,801,3.202714936559982,714,Unchanged,1000,5
yhdV,77,61,-0.33604920313201503,-16,Unchanged,1000,5
acrF,280,3050,3.4453105103926442,2770,Upregulated,1000,5
acrE,8,1076,7.071462362556624,1068,Upregulated,1000,5
envR,6,359,5.902877533101895,353,Unchanged,1000,5
yhdU,6,13,1.1154772174199359,7,Unchanged,1000,5
yhdJ,87,856,3.2985234905524186,769,Unchanged,1000,5
fis,2042,284,-2.8460200313731194,-1758,Downregulated,1000,5
dusB,5968,1842,-1.6959744741639022,-4126,Downregulated,1000,5
prmA,614,1175,0.9363501960821826,561,Unchanged,1000,5
panF,300,1753,2.5467915902636573,1453,Upregulated,1000,5
yhdT,35,112,1.6780719051126378,77,Unchanged,1000,5
accC,15629,4037,-1.9528699805079672,-11592,Downregulated,1000,5
accB,4322,1068,-2.0167874251719535,-3254,Downregulated,1000,5
yhdH,1520,1361,-0.1594042568269532,-159,Unchanged,1000,5
csrD,2543,2901,0.19001883350789106,358,Unchanged,1000,5
mreB,10632,4009,-1.4070986871254039,-6623,Downregulated,1000,5
mreC,2373,1876,-0.33905227267857135,-497,Unchanged,1000,5
mreD,621,560,-0.14916644127551495,-61,Unchanged,1000,5
yhdE,929,892,-0.05863488646234817,-37,Unchanged,1000,5
rng,2994,2528,-0.2440777578813138,-466,Unchanged,1000,5
tldD,3850,2725,-0.4986022159179751,-1125,Downregulated,1000,5
aaeR,571,1150,1.0100712104688947,579,Unchanged,1000,5
aaeX,7,59,3.0752881273042374,52,Unchanged,1000,5
aaeA,88,979,3.4757334309663976,891,Unchanged,1000,5
aaeB,184,2827,3.9414942117741627,2643,Upregulated,1000,5
yhcO,68,108,0.667424660913129,40,Unchanged,1000,5
yhcN,39,171,2.1324502960236495,132,Unchanged,1000,5
argR,2895,1486,-0.9621292323380028,-1409,Downregulated,1000,5
mdh,52912,3353,-3.9800705623973305,-49559,Downregulated,1000,5
degS,984,1573,0.6767884500764468,589,Unchanged,1000,5
degQ,1658,2030,0.2920357205767883,372,Unchanged,1000,5
yhcB,3230,1259,-1.3592558818622706,-1971,Downregulated,1000,5
zapE,1290,1824,0.4997346638541252,534,Unchanged,1000,5
rplM,14631,2459,-2.5728847381609414,-12172,Downregulated,1000,5
rpsI,24032,3493,-2.7824181701194073,-20539,Downregulated,1000,5
sspA,7161,3029,-1.2413194890075603,-4132,Downregulated,1000,5
sspB,3922,1919,-1.0312348239967688,-2003,Downregulated,1000,5
dcuD,47,1991,5.404688654042865,1944,Upregulated,1000,5
nanR,1477,1729,0.2272680428774925,252,Unchanged,1000,5
nanA,112,1531,3.7729036454421836,1419,Upregulated,1000,5
nanT,149,3044,4.3525841230413835,2895,Upregulated,1000,5
nanE,107,1248,3.5439352324611013,1141,Upregulated,1000,5
nanK,343,1588,2.2109304309701456,1245,Upregulated,1000,5
yhcH,175,441,1.3334237337251917,266,Unchanged,1000,5
yhcG,71,1640,4.529732980000764,1569,Upregulated,1000,5
yhcF,131,553,2.0777126686972567,422,Unchanged,1000,5
insH10,4199,3723,-0.17358017198350417,-476,Unchanged,1000,5
yhcD,160,2481,3.9547779250050685,2321,Upregulated,1000,5
yhcA,21,409,4.2836396101629886,388,Unchanged,1000,5
gltF,128,612,2.2573878426926517,484,Unchanged,1000,5
gltD,13762,7198,-0.9350221414734571,-6564,Downregulated,1000,5
gltB,43846,23742,-0.885003762782498,-20104,Downregulated,1000,5
yhcC,678,1574,1.2150783623711425,896,Unchanged,1000,5
arcB,2328,4031,0.7920467249427957,1703,Upregulated,1000,5
elbB,1816,1414,-0.36098208248151614,-402,Unchanged,1000,5
mtgA,490,1060,1.113210610447991,570,Unchanged,1000,5
yrbL,13706,5128,-1.418339425042558,-8578,Downregulated,1000,5
npr,157,161,0.03629612922298996,4,Unchanged,1000,5
rapZ,4030,2115,-0.9301221754080176,-1915,Downregulated,1000,5
ptsN,2341,1144,-1.0330378823336233,-1197,Downregulated,1000,5
hpf,2711,892,-1.6037094979174071,-1819,Downregulated,1000,5
rpoN,7574,5098,-0.5711240478622175,-2476,Downregulated,1000,5
lptB,2771,1705,-0.7006349715698823,-1066,Downregulated,1000,5
lptA,2797,1472,-0.9261025824191789,-1325,Downregulated,1000,5
lptC,1520,1064,-0.5145731728297583,-456,Unchanged,1000,5
kdsC,1998,1443,-0.46948528330122025,-555,Unchanged,1000,5
kdsD,2932,2230,-0.39484139332614476,-702,Unchanged,1000,5
yrbG,1016,1370,0.43127549107572327,354,Unchanged,1000,5
mlaF,2567,2111,-0.2821567172282624,-456,Unchanged,1000,5
mlaE,2524,2167,-0.22001275688887545,-357,Unchanged,1000,5
mlaD,1460,1055,-0.4687253701728321,-405,Unchanged,1000,5
mlaC,3345,1922,-0.7993978747550728,-1423,Downregulated,1000,5
mlaB,737,497,-0.5684187675327834,-240,Unchanged,1000,5
ibaG,791,237,-1.7387906355745328,-554,Unchanged,1000,5
murA,4837,2509,-0.94700006703669,-2328,Downregulated,1000,5
sfsB,58,246,2.0845335102116676,188,Unchanged,1000,5
ispB,3351,1721,-0.9613445891642675,-1630,Downregulated,1000,5
rplU,8615,2069,-2.057917151252301,-6546,Downregulated,1000,5
rpmA,5837,1321,-2.1435966016354113,-4516,Downregulated,1000,5
yhbE,700,1310,0.9041399845924838,610,Unchanged,1000,5
obgE,1606,3346,1.0589655525210382,1740,Upregulated,1000,5
dacB,1392,1814,0.3820152446797941,422,Unchanged,1000,5
greA,624,583,-0.0980501456617519,-41,Unchanged,1000,5
yhbY,719,377,-0.9314272471706336,-342,Unchanged,1000,5
rlmE,3352,2370,-0.5001350899137301,-982,Unchanged,1000,5
ftsH,20778,14521,-0.5169159842939776,-6257,Downregulated,1000,5
folP,2274,1280,-0.8290884440048853,-994,Unchanged,1000,5
glmM,6991,3076,-1.1844433316791783,-3915,Downregulated,1000,5
secG,4618,641,-2.848871911155374,-3977,Downregulated,1000,5
yhbX,129,1075,3.0588936890535687,946,Unchanged,1000,5
argG,3641,5672,0.6395227917950013,2031,Upregulated,1000,5
rimP,2598,1236,-1.0717226875435064,-1362,Downregulated,1000,5
nusA,11192,7760,-0.5283393100902632,-3432,Downregulated,1000,5
infB,31405,17363,-0.8549780294361183,-14042,Downregulated,1000,5
rbfA,1438,1041,-0.46609360713988074,-397,Unchanged,1000,5
truB,2889,2497,-0.21037438263640323,-392,Unchanged,1000,5
rpsO,5789,553,-3.387962770994172,-5236,Downregulated,1000,5
pnp,29966,11315,-1.4050899345052204,-18651,Downregulated,1000,5
nlpI,9908,3930,-1.334064556100394,-5978,Downregulated,1000,5
deaD,5729,8287,0.5325665844045654,2558,Upregulated,1000,5
mtr,727,2577,1.8256652679400254,1850,Upregulated,1000,5
yhbW,269,1946,2.8548336322244876,1677,Upregulated,1000,5
ubiV,1423,1744,0.2934643782504439,321,Unchanged,1000,5
ubiU,1769,2243,0.34249557239581396,474,Unchanged,1000,5
ubiT,3518,1679,-1.0671532525349308,-1839,Downregulated,1000,5
yhbS,2449,1725,-0.5055964120110843,-724,Unchanged,1000,5
yhbQ,85,508,2.579293750634464,423,Unchanged,1000,5
yhbP,213,737,1.7908111888692315,524,Unchanged,1000,5
yhbO,578,736,0.34863627355633403,158,Unchanged,1000,5
yraR,222,1063,2.259510015180999,841,Unchanged,1000,5
yraQ,471,2233,2.2451842862096902,1762,Upregulated,1000,5
yraP,1666,1291,-0.36789940005835703,-375,Unchanged,1000,5
diaA,1427,1028,-0.4731450702818853,-399,Unchanged,1000,5
yraN,346,640,0.8872998672506377,294,Unchanged,1000,5
lpoA,3959,5243,0.40525647848625845,1284,Upregulated,1000,5
rsmI,692,1425,1.0421179763027415,733,Unchanged,1000,5
yraK,109,1207,3.469025635978095,1098,Upregulated,1000,5
yraJ,163,3021,4.212082314496864,2858,Upregulated,1000,5
yraI,12,449,5.225609134019991,437,Unchanged,1000,5
yraH,59,597,3.3389440719029637,538,Unchanged,1000,5
agaI,21,875,5.380821783940931,854,Unchanged,1000,5
agaD,18,995,5.788627713988699,977,Unchanged,1000,5
agaC,9,770,6.4187896341399515,761,Unchanged,1000,5
agaB,10,321,5.004501392234941,311,Unchanged,1000,5
kbaY,11,1421,7.013259220605483,1410,Upregulated,1000,5
agaS,19,1984,6.70626879694329,1965,Upregulated,1000,5
agaA,67,841,3.6498727997973717,774,Unchanged,1000,5
agaW,26,328,3.6571122864769916,302,Unchanged,1000,5
agaV,32,553,4.111135670234707,521,Unchanged,1000,5
kbaZ,38,2119,5.801240358928585,2081,Upregulated,1000,5
agaR,1420,1559,0.13472999830574028,139,Unchanged,1000,5
yhaV,555,633,0.18971772819087288,78,Unchanged,1000,5
prlF,314,392,0.32008909522358114,78,Unchanged,1000,5
garD,643,2624,2.0288770772901366,1981,Upregulated,1000,5
garP,21,2163,6.6865005271832185,2142,Upregulated,1000,5
garL,42,927,4.464108105846771,885,Unchanged,1000,5
garR,216,1252,2.53513134476915,1036,Upregulated,1000,5
garK,299,1832,2.615202113898839,1533,Upregulated,1000,5
rnpB,949408,275071,-1.7872241582140715,-674337,Downregulated,1000,5
yhaC,11,117,3.4109331009461075,106,Unchanged,1000,5
yhaB,7,86,3.6189098326444937,79,Unchanged,1000,5
tdcR,2,15,2.9068905956085187,13,Unchanged,1000,5
tdcA,40,605,3.9188632372745946,565,Unchanged,1000,5
tdcB,36,1199,5.057690941971911,1163,Upregulated,1000,5
tdcC,202,1948,3.2695664793305474,1746,Upregulated,1000,5
tdcD,57,1434,4.6529392945371635,1377,Upregulated,1000,5
tdcE,222,3579,4.010924962066278,3357,Upregulated,1000,5
tdcF,30,425,3.8244284354165456,395,Unchanged,1000,5
cyuP,131,1930,3.8809621306179922,1799,Upregulated,1000,5
yhaL,111,66,-0.7500217469916525,-45,Unchanged,1000,5
yhaK,139,1084,2.963207968630364,945,Unchanged,1000,5
yhaJ,943,1548,0.7150757954693138,605,Unchanged,1000,5
yhaI,16,271,4.082149041353872,255,Unchanged,1000,5
yhaH,548,468,-0.22766736337712226,-80,Unchanged,1000,5
yqjG,576,1330,1.2072855289462394,754,Unchanged,1000,5
yqjF,83,468,2.49532528823648,385,Unchanged,1000,5
yqjK,5091,625,-3.02602097071437,-4466,Downregulated,1000,5
yqjE,7344,706,-3.3788259701426275,-6638,Downregulated,1000,5
yqjD,3018,458,-2.7201733024297394,-2560,Downregulated,1000,5
yqjC,2697,650,-2.0528438983197868,-2047,Downregulated,1000,5
mzrA,327,492,0.5893676798411575,165,Unchanged,1000,5
yqjA,831,1014,0.287137270232996,183,Unchanged,1000,5
exuR,1427,1820,0.35095311561029513,393,Unchanged,1000,5
exuT,368,2439,2.7285120867391712,2071,Upregulated,1000,5
uxaC,489,2861,2.5486131273709494,2372,Upregulated,1000,5
uxaA,383,2925,2.933020327433172,2542,Upregulated,1000,5
ygjV,107,638,2.5759456273637227,531,Unchanged,1000,5
sstT,12868,4460,-1.5286722258450713,-8408,Downregulated,1000,5
alx,105,1615,3.9430729319151645,1510,Upregulated,1000,5
ygjR,700,1752,1.3235759477688445,1052,Upregulated,1000,5
ygjQ,17,893,5.715053523870884,876,Unchanged,1000,5
ygjP,190,618,1.7016074195734268,428,Unchanged,1000,5
rlmG,328,2153,2.71458059954915,1825,Upregulated,1000,5
higB,38,164,2.109624491174498,126,Unchanged,1000,5
higA,160,706,2.1415962783838176,546,Unchanged,1000,5
fadH,130,3960,4.928916901938518,3830,Upregulated,1000,5
ygjK,111,4518,5.347052689042978,4407,Upregulated,1000,5
ygjJ,7,1654,7.884388597113671,1647,Upregulated,1000,5
ygjI,12,2141,7.479106579664354,2129,Upregulated,1000,5
ebgC,9,445,5.627736524411448,436,Unchanged,1000,5
ebgA,111,5640,5.66706358093605,5529,Upregulated,1000,5
ebgR,444,1662,1.9042888004202385,1218,Upregulated,1000,5
ygjH,6,380,5.984893107609792,374,Unchanged,1000,5
patA,306,2431,2.989946335336077,2125,Upregulated,1000,5
aer,185,2941,3.990709608370752,2756,Upregulated,1000,5
nfeR,1179,1221,0.05049948200764056,42,Unchanged,1000,5
nfeF,133,1323,3.314314910777487,1190,Upregulated,1000,5
mug,1050,1094,0.05922341023907156,44,Unchanged,1000,5
rpoD,12120,7711,-0.6523998257123927,-4409,Downregulated,1000,5
dnaG,4439,4268,-0.05667453250066833,-171,Unchanged,1000,5
